WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry
Tanaka Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tank Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tank Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tank Farm Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tank Farm Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tanner Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tanner Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Taper Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Targhee Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tartar Gulch Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tasenha Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tate Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Taylor Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Taylor Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Taylor Lake Bed,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Taylor Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Taylor Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tea Kettle Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teal Run,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 1 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 10 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 11 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 12 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 14 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 15 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 16 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 18 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 19 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 4 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 5 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 6 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 8 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teapot No. 9 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teaspoon Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Ted's Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Ted Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teddy Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tee Pee Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teepee Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Telephone Coulee,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Telephone Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Telephone Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Temple Springs Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Ten Sleep Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tennant Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tennant Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tenneco Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tepee Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teri No. One Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Terrance Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Terry Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Terry Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Terry Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tessin Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Testi Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tetley Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teton Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Teton Mountain Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Texaco Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Texas Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thalken Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thayer Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Theuson Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Third Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Third Crossing Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thirty Five Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thirty Three Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thistle Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thode Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thomas Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thomas Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thomas Fork,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thomas Spring No. 1,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson East Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson No. 1 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson No. 1 Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson No. 2 Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson No. 3 Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson Slough,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thompson Spring Area,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thomsen Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thomson Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thornock Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thornton Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three-Mile Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three (3) Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Cripples Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Cut Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Forks Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Gulches,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Mile Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Mile Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Springs Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Three Springs in Thomas Canyon,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Threemile Spring Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Throntveit Drain,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thunder Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thurman Spring Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Thurston Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tia Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tibbs Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tic Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tick Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tie Bridge Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tie Down Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tie Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tie Siding Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tiger Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tik Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tikka Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tillie Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tilton Slough,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Timar Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Timba Bah Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Timber Canon Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Timber Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Timber Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Timbered Prong Little Wild Cat Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Timberline Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Timberline Spring No. 1,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tin Can Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tin Can Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tin Cup Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tinker Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tiny Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tippetts Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tiptop Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tisdale Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Titensor Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Titensor Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
TK Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
TL Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Toad Stool Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tobin Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Todd Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Todd Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Toddy Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tolman No. 1 Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tolman Spring Area,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tom's Canon Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tom's Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tom and Jerry Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tom Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tom Gates Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tom Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tomahawk Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tomich Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tommy's Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tommy Tucker Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Toms Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tongue River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tony Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tony Montana Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Too Deep Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Too Flat Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Too Tiny Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Top Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Topaz Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Topont Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Topper Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Torrey Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Torrey Lake,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Torrington Baptist Tabernacle Well No. 1,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Torrington Municipal Water System,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tortilla Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tough Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tower Canon Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tower Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Town Gulch/Thompson Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Townsend Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Townsend Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Township Line Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
TP Domestic Spring No. 3,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
TP Domestic Spring No. 4,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
TP No. 1 Stock Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
TP Spring Area,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trabing Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trabing Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trabing Dry Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Track Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tract 109 Drain,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tract 43 Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tract B Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tracy Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trail Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trail Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trail Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trails End Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trailside Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tram Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tranel Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tranquility Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trap Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trapper Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trapper Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Travis Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Travnick Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trebelcock Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tree Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tree Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trek Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trenholm Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trenkle Coulee,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trent Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trenton Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trethewey Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Triangle Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tribble Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tributary,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trickle Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trigood Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Triplett Spring Area,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Troester Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tromble Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tromley Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Troublesome Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Troublesome Creek or North Branch Cedar Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trout Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trout Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Truck Stop Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Truckdriver's Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
True Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Truman Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Truman Wash,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trumper Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trussler Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trussler Dry Lake Bed.,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Trusty Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tryon Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tub Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tubbs Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tuck Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tucker Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tudor Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tuff Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tuffield Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tuffy Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tuite Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tulip Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tullis Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tullis Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tully Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tunnel Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
TUPPER DRAW,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turk Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turkey Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turkey Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turnell Spring No. 1,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turner Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turner Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turner Dry Lake Bed,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turner No. 3 Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turner Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turner Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turpin Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turtle Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Turtling Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tusk Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Tutty Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twenty-five Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twenty-five Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twenty-Mile Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twenty-Nine Mile Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twenty-One Butte Fork,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twenty (20) Mile Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twenty Mile Wash,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twig Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twig Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Butte Swale,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Buttes Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Buttes Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Buttes Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Draws,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Fawn Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Fork Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Twin Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
