OrganizationUUID,ReportingUnitUUID,VariableSpecificCV,BeneficialUseCategory,WaterSourceUUID,MethodUUID,TimeframeStart,TimeframeEnd,DataPublicationDate,DataPublicationDOI,ReportYearCV,Amount,PopulationServed,PowerGeneratedGWh,IrrigatedAcreage,InterbasinTransferToID,InterbasinTransferFromID
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,0.55622563,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,0.55622563,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,0.55622563,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,82.3400012,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,82.3400012,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,82.3400012,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,82.3400012,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,82.3400012,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,82.3400012,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,0,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,0,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,0,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,0,,,,,
UTDWRE,UT_38139,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,0,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,1196.20137,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,759.501369,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,759.501369,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,759.501369,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,759.501369,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,759.501369,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,768.528625,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,768.528625,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,768.528625,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,768.528625,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,768.528625,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,754.6,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,714.4,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,714.4,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,714.4,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,714.4,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,714.4,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,862.9,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,862.9,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,862.9,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,862.9,,,,,
UTDWRE,UT_37044,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,862.9,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,8509.53175,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,8447.83175,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,8447.83175,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,8447.83175,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,8447.83175,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,8447.83175,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,8834.12121,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,8834.12121,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,8834.12121,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,8834.12121,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,8834.12121,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,1122.4,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,765.3,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,765.3,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,765.3,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,765.3,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,765.3,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,1685.66,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,1685.66,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,1685.66,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,1685.66,,,,,
UTDWRE,UT_37409,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,1685.66,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,3724.50097,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,3701.60097,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,3701.60097,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,3701.60097,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,3701.60097,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,3701.60097,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,2459.22364,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,2459.22364,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,2459.22364,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,2459.22364,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,2459.22364,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,389.200005,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,389.200005,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,389.200005,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,389.200005,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,389.200005,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,389.200005,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,2724.42,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,2724.42,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,2724.42,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,2724.42,,,,,
UTDWRE,UT_37045,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,2724.42,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,1.00000001,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,1.10000002,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,1.10000002,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,1.10000002,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,1.10000002,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,1.10000002,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,0.200000003,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,0.200000003,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,0.200000003,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,0.200000003,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,0.200000003,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,0,,,,,
UTDWRE,UT_37073,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,1.00000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,0.70000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,0.70000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,0.70000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,0.70000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,0.70000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,1.00000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,1.00000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,1.00000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,1.00000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,1.00000001,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,0,,,,,
UTDWRE,UT_37438,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,0,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,0.10575973,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,0.305759733,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,0.305759733,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,0.305759733,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,0.305759733,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,0.305759733,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,0.378399149,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,0.378399149,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,0.378399149,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,0.378399149,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Groundwater,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,0.378399149,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,0,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,0,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,0,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,0,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,0,,,,,
UTDWRE,UT_37803,"Withdrawal, Public Supply",Municipal/Industrial,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,0,,,,,
