SiteNativeID,SiteName,SiteTypeCV,Longitude,Latitude,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,NHDMetadataID
101509,GRIMM SPRING 2,Spring,-104.463953,39.5719,,5107,Spotted from quarters,0.01,99999
101510,GRIMM SPRING 3,Spring,-104.472976,39.577393,,5107,Spotted from quarters,0.01,99999
101511,GUY SPRING 1,Spring,-104.570022,39.076753,,5107,Spotted from section lines,0.01,99999
101512,JODI SPG & SEPG PUMP,Spring,-104.692032,40.524069,,5107,GPS,0.01,99999
101513,KIMZEY SPRING 1,Spring,-104.487081,39.324433,,5107,GPS,0.01,99999
101514,KIMZEY SPRING 2,Spring,-104.481614,39.324842,,5107,GPS,0.01,99999
101515,KIMZEY SPRING 3,Spring,-104.481761,39.322193,,5107,GPS,0.01,99999
101516,KIMZEY SPRING 4,Spring,-104.48591,39.308524,,5107,Digitized,0.01,99999
101517,KIMZEY SPRING 5,Spring,-104.480721,39.310619,,5107,GPS,0.01,99999
101518,JAMES R MARY A MORTON 1,Well,-104.667604,40.610618,,5107,Spotted from section lines,0.01,99999
101519,L F DRAW SPRING,Spring,-103.54904,40.504118,,5107,GPS,0.01,99999
101520,LESH SPRING 1,Spring,-104.640461,40.677795,,5107,Spotted from quarters,0.01,99999
101521,LESH SPRING 2,Spring,-104.638078,40.675986,,5107,Spotted from quarters,0.01,99999
101522,LESH SPRING 3,Spring,-104.638021,40.661518,,5107,Spotted from quarters,0.01,99999
101523,COFFELT SPRINGS,Spring,-104.526607,39.999702,,5107,Spotted from quarters,0.01,99999
101524,JAMES R MARY A MORTON 2,Well,-104.666634,40.61062,,5107,GPS,0.01,99999
101525,JAMES R MARY A MORTON 3,Well,-104.665806,40.610635,,5107,GPS,0.01,99999
101526,JAMES R MARY A MORTON 4,Well,-104.664577,40.610596,,5107,GPS,0.01,99999
101527,MCCUNE SPRING 1,Spring,-104.605913,39.084537,,5107,GPS,0.01,99999
101528,MCCUNE SPRING 2,Spring,-104.605947,39.084618,,5107,GPS,0.01,99999
101529,MCCUNE SPRING 3,Spring,-104.603482,39.084925,,5107,GPS,0.01,99999
101531,OASIS SPRING,Spring,-104.360727,40.846975,,5107,GPS,0.01,99999
101532,OBRECHT SPRING 1,Spring,-104.614643,39.237024,,5107,GPS,0.01,99999
101533,OBRECHT SPRING 2,Spring,-104.611532,39.242276,,5107,GPS,0.01,99999
101534,OBRECHT SPRING 3,Spring,-104.608996,39.241943,,5107,GPS,0.01,99999
101535,OBRECHT SPRING 4,Spring,-104.618409,39.24348,,5107,GPS,0.01,99999
101536,OBRECHT SPRING 5,Spring,-104.635352,39.243236,,5107,GPS,0.01,99999
101537,OBRECHT SPRING 6,Spring,-104.611503,39.243304,,5107,GPS,0.01,99999
101538,OBRECHT SPRING 7,Spring,-104.591625,39.247217,,5107,Spotted from quarters,0.01,99999
101552,PICKENS SPRING 39842,Spring,-104.685317,39.391955,,5107,Spotted from quarters,0.01,99999
101554,WELTY SPRING 1,Spring,-104.60336,39.127331,,5107,GPS,0.01,99999
101555,WELTY SPRING 2,Spring,-104.604346,39.122802,,5107,GPS,0.01,99999
101556,WELTY SPRING 3,Spring,-104.60112,39.122548,,5107,GPS,0.01,99999
101557,WELTY SPRING 4,Spring,-104.588352,39.119926,,5107,GPS,0.01,99999
101558,WELTY SPRING 5,Spring,-104.582231,39.122175,,5107,GPS,0.01,99999
101559,WELTY SPRING 6,Spring,-104.582722,39.12124,,5107,GPS,0.01,99999
101560,WENDY SPG & SEPG PUMP,Spring,-104.692135,40.52479,,5107,GPS,0.01,99999
101561,MORGAN SPRING 1,Spring,-104.55543,39.252159,,5107,GPS,0.01,99999
101562,STEPHAN SPRING 1,Spring,-104.25409,39.158023,,5107,GPS,0.01,99999
101563,EAST QUAIL SPRING,Spring,-104.178389,40.29455,,5107,Spotted from section lines,0.01,99999
101564,EAST RUMSEY SPRING,Spring,-104.16895,40.293631,,5107,Spotted from section lines,0.01,99999
101565,DEWD RANCH SPRG 1,Spring,-104.568657,39.1428,,5107,Spotted from quarters,0.01,99999
101566,GRAVES CREEK SPRING NORTHEAST,Spring,-105.007764,40.994801,,5107,Per Decree,0.01,99999
101567,GRAVES CREEK SPRING NORTHWEST,Spring,-105.016919,40.996026,,5107,Per Decree,0.01,99999
101568,STATELINE EAST SPRING,Spring,-105.023958,40.997754,,5107,Per Decree,0.01,99999
101569,GRAVE CREEK SPRING SOUTH,Spring,-105.005599,40.97919,,5107,Per Decree,0.01,99999
101570,GRAVES CREEK DIVR,Spring,-104.990957,40.978894,,5107,Spotted from quarters,0.01,99999
101571,MEADOW SPRING 3,Spring,-104.938389,40.950784,,5107,Spotted from section lines,0.01,99999
101572,WINDY ACRES SPRING,Spring,-104.956277,40.920001,,5107,Spotted from quarters,0.01,99999
101573,MEADOW SPRING 1,Spring,-104.936963,40.902855,,5107,Spotted from section lines,0.01,99999
101574,MEADOW SPRING 2,Spring,-104.941933,40.899641,,5107,Spotted from section lines,0.01,99999
101599,GRAVES CREEK MINIMUM FLOW,Minimum Flow,-104.992573,40.969949,,5107,Per Decree,0.01,99999
102003,PIONEER UPPER INDITCH RECHARGE AREA,Recharge Area,-103.677135,40.294318,,5107,Digitized,0.01,99999
102018,LOWER P & B EMERSON LAKE,Recharge Area,-103.499685,40.324819,,5107,Digitized,0.01,99999
102019,LOWR P & B ESCHEN RCHRG BASIN 1,Recharge Area,-103.454918,40.393065,,5107,GPS,0.01,99999
102022,LOWER P & B WIND RCHRG POND,Recharge Area,-103.471514,40.342197,,5107,Digitized,0.01,99999
102035,BIJOU MILLIRON DRAW RCHG A,Recharge Area,-104.100198,40.301067,,5107,Digitized,0.01,99999
102036,BIJOU KIOWA CR RCHRG A,Recharge Area,-104.080471,40.298038,,5107,Digitized,0.01,99999
102039,BOXELDER RECHARGE AREA,Recharge Area,-104.611901,39.987789,,5107,GPS,0.01,99999
102042,BIJOU LOST CR E POND,Recharge Area,-104.274853,40.294312,,5107,Digitized,0.01,99999
102043,BIJOU LOST CR W POND,Recharge Area,-104.296664,40.298005,,5107,Digitized,0.01,99999
102047,RIVERSIDE/EQUUS POND 3,Recharge Area,-104.324194,40.3278,,5107,Digitized,0.01,99999
102048,RIVERSIDE NAT FARMS POND 1,Recharge Area,-104.331722,40.340367,,5107,Digitized,0.01,99999
102049,RIVERSIDE/EQUUS POND 1,Recharge Area,-104.330132,40.333312,,5107,Digitized,0.01,99999
102050,RIVERSIDE/EQUUS POND 2,Recharge Area,-104.222324,40.320819,,5107,Spotted from quarters,0.01,99999
102059,FT MORGAN PSC RCHRG A 2,Recharge Area,-103.693498,40.229513,,5107,Digitized,0.01,99999
102061,BIJOU GOEDERT RCHRG A,Recharge Area,-103.984002,40.254654,,5107,Digitized,0.01,99999
102068,BIJOU MCQWD RCHRG POND 1,Recharge Area,-103.950802,40.219997,,5107,Digitized,0.01,99999
102069,RIVERSIDE NAT FARMS POND 2,Recharge Area,-104.320862,40.343187,,5107,Digitized,0.01,99999
102072,BIJOU DEARFIELD POND,Recharge Area,-104.261362,40.293947,,5107,Digitized,0.01,99999
102087,RIVERSIDE GROVES S RECHARGE AREA,Recharge Area,-104.140464,40.335347,,5107,GPS,0.01,99999
102088,RIVERSIDE GROVES N RECHARGE AREA,Recharge Area,-104.146232,40.343061,,5107,Spotted from section lines,0.01,99999
102089,RIVERSIDE GROVES M RECHARGE AREA,Recharge Area,-104.141693,40.341248,,5107,Spotted from section lines,0.01,99999
102093,LOWER P & B TUCK RCHRG A,Recharge Area,-103.510264,40.343099,,5107,Digitized,0.01,99999
102100,RIVERSIDE CULPEPPER POND 3 RECHARGE AREA,Recharge Area,-104.182936,40.34555,,5107,Digitized,0.01,99999
102101,RIVERSIDE CULPEPPER POND 2 RECHARGE AREA,Recharge Area,-104.184437,40.340645,,5107,Digitized,0.01,99999
102105,RIVERSIDE CLARK POND 1 RECHARGE AREA,Recharge Area,-104.129361,40.351012,,5107,Digitized,0.01,99999
102123,LOWER P & B SNYDER HWY RECHARGE AREA,Recharge Area,-103.416762,40.389644,,5107,Digitized,0.01,99999
102138,RIVERSIDE LORENZINI RECHARGE AREA,Recharge Area,-104.001152,40.382858,,5107,Digitized,0.01,99999
102209,LOWER P & B D PARACHUTE HILLROSE RCHRG AREA,Recharge Area,-103.522518,40.327368,,5107,Digitized,0.01,99999
102210,LOWER P&B SNYDER WEST RCHRG AREA,Recharge Area,-103.45441,40.392395,,5107,Digitized,0.01,99999
102211,RIVERSIDE SAND BAR CLUB POND RECHARGE AREA,Recharge Area,-104.182129,40.352811,,5107,GPS,0.01,99999
102232,LOWER P&B SNYDER MIDDLE RECHARGE AREA,Recharge Area,-103.436321,40.399345,,5107,Digitized,0.01,99999
102233,LOWER P&B SNYDER SOUTH RECHARGE AREA,Recharge Area,-103.454594,40.385061,,5107,Digitized,0.01,99999
102241,CULPEPPER 4 RECHARGE AREA,Recharge Area,-104.177333,40.343345,,5107,GPS,0.01,99999
102242,CULPEPPER 5 RECHARGE AREA,Recharge Area,-104.174725,40.339975,,5107,GPS,0.01,99999
102256,RIVERSIDE JONES NORTH RECHARGE AREA,Recharge Area,-104.170824,40.347073,,5107,GPS,0.01,99999
102274,RIVERSIDE EMPIRE RECHARGE AREA,Recharge Area,-104.169099,40.33988,,5107,GPS,0.01,99999
102278,SUBLETTE POND 13 RECHARGE AREA,Recharge Area,-104.192273,40.321792,,5107,GPS,0.01,99999
102279,SUBLETTE POND 14 RECHARGE AREA,Recharge Area,-104.187247,40.312955,,5107,GPS,0.01,99999
102283,RIVERSIDE WELKER 5 JONES RECHARGE AREA,Recharge Area,-104.151305,40.342094,,5107,GPS,0.01,99999
102284,RIVERSIDE WELKER 6 RECHARGE AREA,Recharge Area,-104.140184,40.338903,,5107,GPS,0.01,99999
102291,RIVERSIDE CHRISTENSEN NORTH POND RECHARGE AREA,Recharge Area,-103.744286,40.362719,,5107,Spotted from section lines,0.01,99999
102292,RIVERSIDE CHRISTENSEN WEST POND RECHARGE AREA,Recharge Area,-103.747468,40.355655,,5107,Spotted from section lines,0.01,99999
102293,RIVERSIDE CHRISTENSEN EAST POND RECHARGE AREA,Recharge Area,-103.738721,40.362979,,5107,Spotted from section lines,0.01,99999
102294,RIVERSIDE SHOTGUN POND RECHARGE AREA,Recharge Area,-104.140277,40.35194,,5107,Spotted from section lines,0.01,99999
102295,RIVERSIDE CLARK POND 2 RECHARGE AREA,Recharge Area,-104.12133,40.353019,,5107,Spotted from section lines,0.01,99999
102296,RIVERSIDE CLARK POND 3 RECHARGE AREA,Recharge Area,-104.129361,40.351012,,5107,Digitized,0.01,99999
102297,RIVERSIDE CULPEPPER POND 1 RECHARGE AREA,Recharge Area,-104.184764,40.335879,,5107,Spotted from section lines,0.01,99999
102308,RIVERSIDE CULPEPPER POND 6 RECHARGE AREA,Recharge Area,-104.178689,40.339481,,5107,Spotted from section lines,0.01,99999
102309,RIVERSIDE WELKER 2 JONES POND RECHARGE AREA,Recharge Area,-104.168318,40.342244,,5107,Spotted from section lines,0.01,99999
102310,RIVERSIDE JONES PASTURE POND RECHARGE AREA,Recharge Area,-104.178248,40.33777,,5107,Spotted from section lines,0.01,99999
102311,RIVERSIDE STATE S36 1 POND RECHARGE AREA,Recharge Area,-104.16527,40.351141,,5107,Spotted from section lines,0.01,99999
102313,RIVERSIDE STATE S36 2 POND RECHARGE AREA,Recharge Area,-104.160546,40.352977,,5107,Spotted from section lines,0.01,99999
102314,RIVERSIDE WELKER 3 POND RECHARGE AREA,Recharge Area,-104.159917,40.349359,,5107,Spotted from section lines,0.01,99999
102315,RIVERSIDE WELKER 4 POND RECHARGE AREA,Recharge Area,-104.152584,40.349585,,5107,Spotted from section lines,0.01,99999
102317,RIVERSIDE CASTOR POND RECHARGE AREA,Recharge Area,-104.023799,40.387259,,5107,Spotted from section lines,0.01,99999
102318,RIVERSIDE CARMEN POND RECHARGE AREA,Recharge Area,-104.006749,40.389744,,5107,Spotted from section lines,0.01,99999
102319,RIVERSIDE STATE S16 E POND RECHARGE AREA,Recharge Area,-103.874227,40.306715,,5107,Spotted from section lines,0.01,99999
102320,RIVERSIDE STATE S16 W 1 POND RECHARGE AREA,Recharge Area,-103.878564,40.306694,,5107,Spotted from section lines,0.01,99999
102321,RIVERSIDE STATE S16 W 2 POND RECHARGE AREA,Recharge Area,-103.881064,40.30607,,5107,Spotted from section lines,0.01,99999
102322,RIVERSIDE DILLEY POND RECHARGE AREA,Recharge Area,-103.709037,40.332291,,5107,Spotted from section lines,0.01,99999
102323,RIVERSIDE KEMBEL POND RECHARGE AREA,Recharge Area,-103.712977,40.334425,,5107,Spotted from section lines,0.01,99999
102324,RIVERSIDE LONGACRE S POND RECHARGE AREA,Recharge Area,-103.770205,40.355345,,5107,Spotted from section lines,0.01,99999
102325,RIVERSIDE LONGACRE D POND RECHARGE AREA,Recharge Area,-103.76388,40.364701,,5107,Spotted from section lines,0.01,99999
102326,RIVERSIDE LONGACRE N POND RECHARGE AREA,Recharge Area,-103.771526,40.36194,,5107,Spotted from section lines,0.01,99999
102327,RIVERSIDE AMSBERRY POND RECHARGE AREA,Recharge Area,-103.603168,40.34116,,5107,Spotted from section lines,0.01,99999
102328,RIVERSIDE C KEMBEL 4 POND RECHARGE AREA,Recharge Area,-103.596615,40.369715,,5107,Spotted from section lines,0.01,99999
102329,RIVERSIDE C KEMBEL 1 POND RECHARGE AREA,Recharge Area,-103.581914,40.3679,,5107,Spotted from section lines,0.01,99999
102330,RIVERSIDE C KEMBEL 2 POND RECHARGE AREA,Recharge Area,-103.601483,40.368972,,5107,Spotted from section lines,0.01,99999
102331,RIVERSIDE C KEMBEL 3 POND RECHARGE AREA,Recharge Area,-103.601576,40.368716,,5107,Spotted from section lines,0.01,99999
102332,RIVERSIDE J WOODWARD POND RECHARGE AREA,Recharge Area,-103.669423,40.3598,,5107,Digitized,0.01,99999
102333,RIVERSIDE WOODWARD N POND RECHARGE AREA,Recharge Area,-103.643922,40.355532,,5107,Spotted from section lines,0.01,99999
102334,RIVERSIDE WOODWARD S POND RECHARGE AREA,Recharge Area,-103.635408,40.349563,,5107,Spotted from section lines,0.01,99999
102335,RIVERSIDE C KEMBEL 5 POND RECHARGE AREA,Recharge Area,-103.587814,40.361509,,5107,Spotted from section lines,0.01,99999
102336,RIVERSIDE C KEMBEL 6 POND RECHARGE AREA,Recharge Area,-103.588372,40.355295,,5107,Spotted from section lines,0.01,99999
102337,RIVERSIDE WELKER 7 POND RECHARGE AREA,Recharge Area,-104.144751,40.342608,,5107,Spotted from section lines,0.01,99999
102338,RIVERSIDE WELKER 8 POND RECHARGE AREA,Recharge Area,-104.13211,40.344253,,5107,Spotted from section lines,0.01,99999
102339,RIVERSIDE LORENZINI S RECHARGE AR,Recharge Area,-103.994677,40.380253,,5107,Spotted from section lines,0.01,99999
102348,NEW CACHE SOUTH BARNSVILLE 067 RECHARGE AREA,Recharge Area,-104.462743,40.494069,,5107,GPS,0.01,99999
102349,SUBLETTE POND 12 RECHARGE AREA,Recharge Area,-104.184656,40.319577,,5107,Digitized,0.01,99999
102361,NEW CACHE NORTH BARNSVILLE 068 RECHARGE AREA,Recharge Area,-104.464826,40.499142,,5107,GPS,0.01,99999
102371,LOWER P & B CURTIS RECHARGE AREA,Recharge Area,-103.53665,40.299446,,5107,Digitized,0.01,99999
102379,LOWER P&B HANSEN CORNER RECHARGE AREA,Recharge Area,-103.603579,40.299476,,5107,Spotted from section lines,0.01,99999
102380,LOWER P&B LOTITO NW RECHARGE AREA,Recharge Area,-103.602294,40.305735,,5107,Spotted from section lines,0.01,99999
102381,LOWER P&B LOTITO SW RECHARGE AREA,Recharge Area,-103.602213,40.299586,,5107,Spotted from section lines,0.01,99999
102382,LOWER P&B ODLE RECHARGE AREA,Recharge Area,-103.612995,40.299711,,5107,GPS,0.01,99999
102383,LOWER P&B MAY RECHARGE AREA,Recharge Area,-103.574925,40.311541,,5107,Spotted from section lines,0.01,99999
102384,LOWER P&B PARACHUTE EAST RECHARGE AREA,Recharge Area,-103.518702,40.334456,,5107,Spotted from section lines,0.01,99999
102421,RIVERSIDE AUG IMPACT REACH 3,Reach,-103.834359,40.274712,,5107,Digitized,0.01,99999
102443,SUBLETTE POND 1 RECHARGE AREA,Recharge Area,-104.186497,40.335238,,5107,GPS,0.01,99999
102444,SUBLETTE POND 2 RECHARGE AREA,Recharge Area,-104.185944,40.333243,,5107,GPS,0.01,99999
102445,SUBLETTE POND 3 RECHARGE AREA,Recharge Area,-104.183445,40.331268,,5107,Digitized,0.01,99999
102446,SUBLETTE POND 4 RECHARGE AREA,Recharge Area,-104.181903,40.328793,,5107,Digitized,0.01,99999
102447,SUBLETTE POND 5 RECHARGE AREA,Recharge Area,-104.187465,40.331065,,5107,GPS,0.01,99999
102448,SUBLETTE POND 6 RECHARGE AREA,Recharge Area,-104.188595,40.330063,,5107,Digitized,0.01,99999
102449,SUBLETTE POND 7 RECHARGE AREA,Recharge Area,-104.189078,40.328112,,5107,GPS,0.01,99999
102450,SUBLETTE POND 8 RECHARGE AREA,Recharge Area,-104.190968,40.328567,,5107,Digitized,0.01,99999
102451,SUBLETTE POND 9 RECHARGE AREA,Recharge Area,-104.193343,40.327809,,5107,GPS,0.01,99999
102452,SUBLETTE POND 10 RECHARGE AREA,Recharge Area,-104.196153,40.329063,,5107,GPS,0.01,99999
102454,SUBLETTE POND 11 RECHARGE AREA,Recharge Area,-104.190626,40.322673,,5107,GPS,0.01,99999
102455,SUBLETTE POND 15 RECHARGE AREA,Recharge Area,-104.191171,40.315514,,5107,GPS,0.01,99999
102457,SUBLETTE POND 16 RECHARGE AREA,Recharge Area,-104.192746,40.317248,,5107,Digitized,0.01,99999
102458,SUBLETTE POND 17 RECHARGE AREA,Recharge Area,-104.19257,40.312419,,5107,Digitized,0.01,99999
102460,SUBLETTE POND 18 RECHARGE AREA,Recharge Area,-104.19598,40.31289,,5107,Digitized,0.01,99999
102461,SUBLETTE POND 19 RECHARGE AREA,Recharge Area,-104.195658,40.314212,,5107,Digitized,0.01,99999
102462,SUBLETTE POND 20 RECHARGE AREA,Recharge Area,-104.198989,40.311253,,5107,Digitized,0.01,99999
102463,SUBLETTE POND 21 RECHARGE AREA,Recharge Area,-104.199501,40.308716,,5107,Digitized,0.01,99999
102858,ECCV AUG SOUTH PLATTE EMPIRE TO BIJOU IMPACT REACH,Reach,-104.483545,40.378803,,5107,Digitized,0.01,99999
103000,ERKER GRAVEL PIT M-1985-200,Well,-103.770963,40.2682,,5107,Digitized,0.01,99999
103002,HABAKKUK 23 STOCK POND,Reservoir,-104.511087,39.083879,,5107,Digitized,0.01,99999
103003,17 SE POND,Reservoir,-103.88917,40.309918,,5107,Digitized,0.01,99999
103005,BAUR SANCTUARY POND,Reservoir,-104.557135,40.727331,,5107,Digitized,0.01,99999
103006,LAKE LARRY,Reservoir,-103.838493,40.289546,,5107,Digitized,0.01,99999
103007,DAHMSTALTON POND,Reservoir,-103.831294,40.29015,,5107,Digitized,0.01,99999
103008,EAST ANTELOPE HILLS LAKE,Reservoir,-104.396163,39.703596,,5107,Digitized,0.01,99999
103009,CORNISH PLAINS RES,Reservoir,-104.451144,40.496771,,5107,GPS,0.01,99999
103011,SCHULTZ RESERVOIR,Reservoir,-103.608566,40.340242,,5107,Digitized,0.01,99999
103015,WEITZEL POND 1,Reservoir,-104.154338,40.585442,,5107,Spotted from section lines,0.01,99999
103016,WEITZEL POND 2,Reservoir,-104.133673,40.535367,,5107,Spotted from section lines,0.01,99999
103020,WINDY ACRES POND,Reservoir,-104.953888,40.918176,,5107,Spotted from quarters,0.01,99999
103022,VISSERING POND NO 1,Recharge Area,-103.929424,40.325181,,5107,Digitized,0.01,99999
103023,VISSERING POND NO 2,Recharge Area,-103.927055,40.32606,,5107,Digitized,0.01,99999
103024,NEW CACHE AGRICULTURAL POND 1,Reservoir,-104.594864,40.426319,,5107,Spotted from quarters,0.01,99999
103025,FOUR X RANCH POND,Reservoir,-103.73409,40.326343,,5107,Per Decree,0.01,99999
103026,EMERALD RESERVOIR,Reservoir,-104.617666,39.932713,,5107,Per Decree,0.01,99999
103028,ACWWA 70 RANCH STORAGE RESERVOIR,Reservoir,-104.41951,40.331886,,5107,Spotted from quarters,0.01,99999
103029,AGATE RESERVOIR,Reservoir,-103.963264,39.459518,,5107,GPS,0.01,99999
103335,COOKSEY RES,Reservoir,-104.559232,40.116223,,5107,Digitized,0.01,99999
103341,EVERIST POND 2,Reservoir,-104.857717,40.884776,,5107,GPS,0.01,99999
103342,SNYDER RES,Reservoir,-103.530165,40.371748,,5107,Spotted from quarters,0.01,99999
103343,EVERIST POND 1,Reservoir,-104.859641,40.884436,,5107,GPS,0.01,99999
103344,RIVERSIDE HEADLEY RCHRG POND 1,Recharge Area,-103.555595,40.37576,,5107,Digitized,0.01,99999
103345,RIVERSIDE HEADLEY RCHRG POND 2,Recharge Area,-103.551911,40.369889,,5107,Digitized,0.01,99999
103346,RIVERSIDE HEADLEY RCHRG POND 3,Recharge Area,-103.551377,40.368227,,5107,Digitized,0.01,99999
103347,RIVERSIDE HEADLEY RCHRG POND 4,Recharge Area,-103.557015,40.384317,,5107,Spotted from section lines,0.01,99999
103348,RIVERSIDE HEADLEY RCHRG POND 5,Recharge Area,-103.550118,40.382285,,5107,Spotted from section lines,0.01,99999
103349,RIVERSIDE HEADLEY RCHRG POND 6,Recharge Area,-103.54147,40.380122,,5107,Spotted from section lines,0.01,99999
103351,TWOMBLY RANCH LK 1,Reservoir,-104.592438,40.061412,,5107,Spotted from quarters,0.01,99999
103352,HABAKKUK STOCK POND,Reservoir,-104.536663,39.085438,,5107,Digitized,0.01,99999
103353,IRELAND RES NO 4,Reservoir,-104.595221,40.063197,,5107,Digitized,0.01,99999
103378,SCHMEECKLE POND,Reservoir,-103.833627,40.287209,,5107,Digitized,0.01,99999
103379,THORNTON PUMP STA 3A PIT,Reservoir,-104.536429,40.413738,,5107,Spotted from quarters,0.01,99999
103381,COAN RESERVOIR 1,Reservoir,-104.473865,40.050401,,5107,Spotted from quarters,0.01,99999
103382,THORNTON PUMP STA 3 PIT,Reservoir,-104.592626,40.428005,,5107,Spotted from quarters,0.01,99999
103383,LAMBORN RES 1,Reservoir,-103.93942,40.358831,,5107,Digitized,0.01,99999
103384,LAMBORN RES 2,Reservoir,-103.937512,40.353025,,5107,Digitized,0.01,99999
103385,ADAMS BUNKER RES 2,Reservoir,-104.374622,40.868251,,5107,Digitized,0.01,99999
103386,ADAMS BUNKER RES 3,Reservoir,-104.369615,40.871863,,5107,GPS,0.01,99999
103388,NIELSON RES,Reservoir,-104.30743,40.825176,,5107,GPS,0.01,99999
103392,SPWCP FOREBAY RES,Reservoir,-104.600594,40.425293,,5107,Spotted from quarters,0.01,99999
103393,SPWCP GALETON RES,Reservoir,-104.512717,40.590415,,5107,Spotted from quarters,0.01,99999
103395,SPWCP RIVERSIDE FOREBAY RES,Reservoir,-104.467564,40.381374,,5107,Spotted from quarters,0.01,99999
103400,VANCIL RES,Reservoir,-103.649784,40.364263,,5107,Digitized,0.01,99999
103401,REDHEAD POND,Reservoir,-104.106261,40.376979,,5107,Spotted from quarters,0.01,99999
103402,FAMILY ENRICHMENT LAKE,Reservoir,-104.546418,39.183247,,5107,Digitized,0.01,99999
103403,CHRIS DOBBINS LAKE,Reservoir,-104.527136,39.180413,,5107,Digitized,0.01,99999
103404,WOOD DUCK POND,Reservoir,-104.09669,40.377004,,5107,Spotted from quarters,0.01,99999
103405,LINDA'S POND,Reservoir,-104.106352,40.373408,,5107,Spotted from quarters,0.01,99999
103406,MALLARD POND,Reservoir,-104.096757,40.373387,,5107,Spotted from quarters,0.01,99999
103407,MARINA POND,Reservoir,-104.091959,40.373381,,5107,Spotted from quarters,0.01,99999
103408,HOMESTEAD POND,Reservoir,-104.091959,40.373381,,5107,Spotted from quarters,0.01,99999
103409,CLARK POND,Reservoir,-104.101633,40.369803,,5107,Spotted from quarters,0.01,99999
103410,MUSKRAT POND,Reservoir,-104.092015,40.369742,,5107,Spotted from quarters,0.01,99999
